restaurant_id,lane,already_reached,name,phone,area,address,cuisine,chain_size,rating,review_count,status,website
5557537305,desk,False,Hearth Dining Room,(555) 753-7305,Palisade Park,6690 N Rivermead Rd,Steakhouse,SME,4.7,960,never in CRM,https://www.hearthdiningroom.example
5555798314,call,True,Gallow Cantina,(555) 579-8314,Palisade Park,126 N Prospect Blvd,Contemporary,SME,3.9,954,never in CRM,
5554117946,desk,False,Nettle Room,(555) 411-7946,Stillwater,2351 S Serra Blvd,Indian,SME,3.8,953,never in CRM,https://www.nettleroom.example
5551274159,call,True,Silverfin Room,(555) 127-4159,Ferrymead,7727 N Vance Ave,Mexican,SME,4.2,952,never in CRM,
5553801343,desk,False,Wren Smokehouse,(555) 380-1343,Sunfield,2798 N Rivermead Ave,Mediterranean,SME,4.6,948,never in CRM,https://www.wrensmokehouse.example
5554525984,desk,False,Sable Cantina,(555) 452-5984,Rivera District,2227 N Tarrow Ave,Seafood,SME,4.0,944,never in CRM,https://www.sablecantina.example
5552469789,desk,True,Thistle Cantina,(555) 246-9789,Stillwater,3224 W Halloway Blvd,Mediterranean,SME,4.8,943,never in CRM,https://www.thistlecantina.example
5554595650,desk,False,Larkspur Brasserie,(555) 459-5650,Ashgrove,7517 N Mallow St,Mexican,SME,3.7,940,never in CRM,https://www.larkspurbrasserie.example
5555494197,desk,False,The Palisade Kitchen,(555) 549-4197,Miradero,5117 E Tarrow Ave,Greek,SME,4.5,939,never in CRM,https://www.palisadekitchen.example
5554906185,visit,False,Rambler Dining Room,(555) 490-6185,Templeton,2844 S Prospect Ave,Thai,SME,3.6,935,never in CRM,
5558561170,desk,False,Harrow Dining Room,(555) 856-1170,Greenhithe,1511 S Halloway Blvd,Spanish,SME,3.9,933,never in CRM,https://www.harrowdiningroom.example
5552435739,desk,False,Quill Taqueria,(555) 243-5739,Ashgrove,7213 S Bayard Blvd,Ethiopian,SME,3.8,933,never in CRM,https://www.quilltaqueria.example
5555313455,desk,False,Halcyon Table,(555) 531-3455,Fox Hollow,2531 N Mallow Ave,Steakhouse,mid-cap,3.8,933,open deal,https://www.halcyontable.example
5555178357,desk,False,Rosewater Supper Club - Quarry End,(555) 517-8357,Ferrymead,4631 South Bayard Avenue,Korean,SME,4.2,932,never in CRM,https://www.rosewatersupperclub.example
5559587973,desk,False,Nine Bridges Room Restaurant,(555) 958-7973,Kingsway,5477 South Fennimore Street,Japanese,SME,3.9,932,never in CRM,https://www.ninebridgesroom.example
5551400334,desk,False,Prairie House,(555) 140-0334,Stillwater,1145 N Serra Rd,Barbecue,SME,4.1,931,never in CRM,https://www.prairiehouse.example
5556346422,desk,True,Rambler House,(555) 634-6422,Lantern Hill,2951 E Bayard Ave,French,SME,4.8,931,never in CRM,https://www.ramblerhouse.example
5554782819,desk,False,Palisade Brasserie,(555) 478-2819,Sablewood,249 W Fennimore Blvd,Peruvian,SME,3.6,927,never in CRM,https://www.palisadebrasserie.example
5556177055,desk,False,Hearth Cantina,(555) 617-7055,Marisol,7181 N Rivermead Ave,Korean,SME,3.8,924,never in CRM,https://www.hearthcantina.example
5557644660,call,False,Zephyr Wine Bar - Rivera District,(555) 764-4660,Rivera District,3531 N Tarrow Street,Spanish,SME,4.35,916,never in CRM,
5558388563,desk,False,Wren Wine Bar,(555) 838-8563,Windrow,3677 S Quinton Ave,Contemporary,SME,4.1,916,never in CRM,https://www.wrenwinebar.example
5559576208,desk,False,Rosewater Trattoria,(555) 957-6208,Miradero,7472 West Vance Road,Vietnamese,SME,3.97,913,never in CRM,https://www.rosewatertrattoria.example
5559337403,desk,False,Driftwood Dining Room,(555) 933-7403,Rivera District,2748 N Ashfield Rd,Steakhouse,mid-cap,4.2,913,open deal,https://www.driftwooddiningroom.example
5555013834,desk,False,Kettle Tavern,(555) 501-3834,Ferrymead,292 West Rivermead Road,Peruvian,mid-cap,3.7,911,never in CRM,https://www.kettletavern.example
5552516300,desk,True,Quarry House,(555) 251-6300,Templeton,2833 N Wexley St,Peruvian,SME,3.7,908,never in CRM,https://www.quarryhouse.example
5559797893,desk,False,Olive & Ash Brasserie,(555) 979-7893,Harbor Point,3465 E Vance St,Greek,SME,4.6,900,open deal,https://www.oliveashbrasserie.example
5553333266,desk,False,Gallow Brasserie Verano Bay,(555) 333-3266,Bramble Row,5773 W Calder Road,Greek,SME,4.65,897,never in CRM,https://www.gallowbrasserie.example
5554189428,desk,False,INKWELL OYSTER BAR,(555) 418-9428,Greenhithe,771 W Calder St,French,SME,3.95,896,never in CRM,https://www.inkwelloysterbar.example
5558085110,desk,False,Cinder Bistro,(555) 808-5110,Sunfield,914 N Mallow Rd,Vietnamese,mid-cap,4.2,892,open deal,https://www.cinderbistro.example
5553418261,call,True,Rosewater Steakhouse,(555) 341-8261,Ferrymead,4499 E Calder Rd,Korean,SME,3.8,890,never in CRM,
5551300417,call,False,test restaurant 2,(555) 130-0417,Kingsway,7038 E Rivermead Blvd,Contemporary,SME,4.1,886,never in CRM,
5559540687,desk,False,Tin Roof Tavern,(555) 954-0687,Old Mill,1909 S Rivermead Blvd,Peruvian,SME,3.4,883,never in CRM,https://www.tinrooftavern.example
5558613833,visit,False,Loam Alehouse,(555) 861-3833,Templeton,3327 S Ashfield Blvd,Greek,SME,4.15,879,never in CRM,
5553791361,desk,False,The Oxbow Room,(555) 379-1361,Bramble Row,"5885 S Vance St, Verano Bay",Spanish,SME,4.2,877,never in CRM,https://www.oxbowroom.example
5557445147,desk,False,Wildwood Alehouse,(555) 744-5147,Corvo Heights,2936 S Mallow St,Seafood,SME,3.5,877,never in CRM,https://www.wildwoodalehouse.example
5558470910,desk,False,Loam Smokehouse,(555) 847-0910,Corvo Heights,3609 S Mallow Street,Greek,SME,4.1,874,never in CRM,https://www.loamsmokehouse.example
5557138013,desk,True,Basil & Bone Taqueria,(555) 713-8013,Sunfield,7173 S Fennimore Blvd,Ethiopian,SME,4.3,873,never in CRM,https://www.basilbonetaqueria.example
5556316744,desk,False,Zephyr Table,(555) 631-6744,Fox Hollow,1941 W Bayard Ave,Korean,SME,4.27,872,never in CRM,https://www.zephyrtable.example
5558620993,call,False,QA TEST ROW,(555) 862-0993,Palisade Park,4286 S Tarrow Rd,Steakhouse,SME,3.9,870,never in CRM,
5558828043,desk,False,Basil & Bone Kitchen,(555) 882-8043,Stillwater,5789 E Lindmere Blvd,Steakhouse,SME,4.1,869,never in CRM,https://www.basilbonekitchen.example
5556129570,call,True,Cinder Wine Bar,(555) 612-9570,Cedar Cross,2255 S Halloway St,Thai,SME,4.7,869,never in CRM,
5552582965,desk,False,Rambler Wine Bar,(555) 258-2965,Rivera District,1859 E Serra St,Seafood,SME,3.7,868,open deal,https://www.ramblerwinebar.example
5559351479,call,False,Wildwood Supper Club,(555) 935-1479,Kingsway,3717 W Rivermead Blvd,Greek,SME,4.4,867,never in CRM,
5551785440,call,False,Alder Room,(555) 178-5440,Old Mill,3856 S Cortez Ave,Indian,SME,4.5,867,never in CRM,
5552302577,call,False,Tin Roof Supper Club,(555) 230-2577,Marisol,635 W Mallow St,Indian,SME,4.6,864,never in CRM,
5552685490,desk,False,Vesper Supper Club,(555) 268-5490,Sunfield,5351 N Calder Blvd,Seafood,SME,4.6,864,never in CRM,https://www.vespersupperclub.example
5554645566,desk,False,Fallowfield Grill,(555) 464-5566,Rivera District,4271 S Lindmere Blvd,French,SME,4.1,864,never in CRM,https://www.fallowfieldgrill.example
5557583881,desk,False,Orchard Taqueria Verano Bay,(555) 758-3881,Sablewood,7068 S Tarrow Ave,Spanish,SME,3.5,861,never in CRM,https://www.orchardtaqueria.example
5551506162,visit,False,Bramble Brasserie,(555) 150-6162,Lantern Hill,4759 W Bayard Blvd,Italian,SME,4.45,860,never in CRM,
5552533034,call,False,Cardinal Alehouse,(555) 253-3034,Fox Hollow,121 N Ashfield St,Indian,SME,4.4,860,never in CRM,
5559722290,desk,False,Saffron Steakhouse,(555) 972-2290,Miradero,3021 S Cortez Rd,Indian,SME,4.0,858,never in CRM,https://www.saffronsteakhouse.example
5559026105,desk,False,Fallowfield Taqueria - Fox Hollow,(555) 902-6105,Sablewood,3062 W Halloway Ave,Mexican,mid-cap,3.9,858,open deal,https://www.fallowfieldtaqueria.example
5555591855,desk,False,Quill Dining Room,(555) 559-1855,Fox Hollow,1079 E Fennimore Rd,Vietnamese,SME,4.2,856,never in CRM,https://www.quilldiningroom.example
5556600310,desk,True,Tin Roof Brasserie,(555) 660-0310,Alder Heights,1913 S Fennimore St,Mediterranean,SME,4.7,855,never in CRM,https://www.tinroofbrasserie.example
5551315271,visit,False,Lantern Alehouse,(555) 131-5271,Stillwater,7324 E Rivermead Blvd,Contemporary,SME,4.8,854,never in CRM,
5559849171,desk,False,Rosewater Room,(555) 984-9171,Bayview Flats,5285 W Ashfield Ave,Vietnamese,SME,3.45,850,never in CRM,https://www.rosewaterroom.example
5557482588,desk,True,Zephyr Brasserie - Harbor Point,(555) 748-2588,Marisol,1595 West Bayard Ave,Indian,SME,4.3,849,never in CRM,https://www.zephyrbrasserie.example
5555634582,call,False,Thicket Kitchen,(555) 563-4582,Harbor Point,849 E Vance Ave,Spanish,SME,3.7,847,never in CRM,
5555587403,desk,False,Cobalt Trattoria Restaurant,(555) 558-7403,Rivera District,4156 North Ashfield St,Ethiopian,SME,3.67,847,open deal,https://www.cobalttrattoria.example
5551844812,desk,False,Anchor Cantina,(555) 184-4812,Sunfield,1309 S Rivermead St,Spanish,SME,3.7,845,never in CRM,https://www.anchorcantina.example
5557515481,desk,False,Zephyr Chophouse,(555) 751-5481,Bramble Row,5628 E Halloway Rd,Barbecue,SME,4.5,842,never in CRM,https://www.zephyrchophouse.example
5559920053,call,False,Marigold Tavern,(555) 992-0053,Stillwater,7154 East Tarrow St,Thai,SME,3.45,840,never in CRM,
5554531243,desk,True,VERDE TAVERN,(555) 453-1243,Corvo Heights,3655 W Prospect Street,Ethiopian,SME,3.67,837,never in CRM,https://www.verdetavern.example
5558404844,desk,False,Ironwood Taqueria,(555) 840-4844,Bramble Row,3347 E Tarrow Rd,Thai,SME,4.5,833,never in CRM,https://www.ironwoodtaqueria.example
5554146701,desk,False,Quarry Brasserie,(555) 414-6701,Miradero,3121 N Serra St,Indian,SME,4.7,831,never in CRM,https://www.quarrybrasserie.example
5553922127,desk,False,Wren Brasserie,(555) 392-2127,Greenhithe,1414 W Tarrow Ave,Thai,SME,4.6,829,never in CRM,https://www.wrenbrasserie.example
5559367358,desk,False,Nettle Supper Club - Bramble Row,(555) 936-7358,Bramble Row,1598 West Lindmere Avenue,Contemporary,SME,4.5,821,never in CRM,https://www.nettlesupperclub.example
5551839308,desk,True,Cinder Trattoria,(555) 183-9308,Fox Hollow,6842 North Wexley Blvd,Mexican,SME,3.9,814,never in CRM,https://www.cindertrattoria.example
5552548565,desk,False,Bellwether Taqueria,(555) 254-8565,Old Mill,6673 E Calder Rd,Mexican,SME,4.6,809,never in CRM,https://www.bellwethertaqueria.example
5558582367,desk,False,Sixpence Table,(555) 858-2367,Ferrymead,7904 S Lindmere Blvd,Peruvian,SME,3.7,806,never in CRM,https://www.sixpencetable.example
5554426882,desk,False,LANTERN BISTRO,(555) 442-6882,Rivera District,7910 E Bayard Avenue,Japanese,SME,3.67,801,open deal,https://www.lanternbistro.example
5554623439,desk,True,Kingfisher Room,(555) 462-3439,Ferrymead,1297 E Halloway Rd,Mexican,SME,3.8,797,open deal,https://www.kingfisherroom.example
5558701828,desk,False,Fallowfield Room,(555) 870-1828,Calder Park,723 S Quinton Rd,Polish,SME,3.5,797,never in CRM,https://www.fallowfieldroom.example
5557740057,desk,False,Violet House,(555) 774-0057,Fox Hollow,2731 N Serra Rd,Seafood,SME,4.0,797,never in CRM,https://www.violethouse.example
5557244994,desk,True,Copper Chophouse,(555) 724-4994,Alder Heights,321 N Rivermead Blvd,Greek,SME,4.45,794,never in CRM,https://www.copperchophouse.example
5556400286,desk,False,Persimmon Dining Room,(555) 640-0286,Bayview Flats,6330 E Prospect Ave,Vietnamese,SME,4.3,791,never in CRM,https://www.persimmondiningroom.example
5555383004,desk,True,Cardinal House,(555) 538-3004,Ashgrove,2660 W Tarrow Rd,Seafood,SME,3.7,789,never in CRM,https://www.cardinalhouse.example
5559436020,desk,False,Silverfin Alehouse,(555) 943-6020,Fox Hollow,"4768 E Mallow Ave, Verano Bay",Italian,mid-cap,3.53,781,open deal,https://www.silverfinalehouse.example
5552385772,call,False,Ember Steakhouse,(555) 238-5772,Ashgrove,2778 E Calder Blvd,Contemporary,SME,3.7,780,never in CRM,
5558599691,desk,True,Little Bear Chophouse,(555) 859-9691,Fox Hollow,6064 E Serra Rd,Mexican,SME,4.0,773,never in CRM,https://www.littlebearchophouse.example
5555357262,desk,True,Pike Room,(555) 535-7262,Palisade Park,2092 W Bayard Ave,Mexican,SME,3.5,768,open deal,https://www.pikeroom.example
5554943814,desk,False,Umber Brasserie,(555) 494-3814,Calder Park,4028 W Rivermead Blvd,Contemporary,SME,3.55,764,never in CRM,https://www.umberbrasserie.example
5553258671,desk,False,Roan Table,(555) 325-8671,Windrow,7986 N Lindmere Ave,Indian,SME,3.7,763,never in CRM,https://www.roantable.example
5559199383,desk,False,Foxtail Supper Club,(555) 919-9383,Marisol,3764 N Ashfield Rd,Thai,large,4.2,762,open deal,https://www.foxtailsupperclub.example
5557675879,call,False,Pike Bistro,(555) 767-5879,Stillwater,2553 South Lindmere Blvd,Thai,SME,3.95,749,never in CRM,
5552684860,desk,False,The Nettle Tavern,(555) 268-4860,Miradero,"1932 S Prospect Blvd, Verano Bay",Indian,SME,4.45,747,never in CRM,https://www.nettletavern.example
5559619489,desk,False,Silverfin Smokehouse,(555) 961-9489,Harbor Point,4142 W Fennimore St,Seafood,SME,4.55,743,never in CRM,https://www.silverfinsmokehouse.example
5559744855,desk,False,Roan Smokehouse,(555) 974-4855,Windrow,3627 S Fennimore St,Seafood,SME,4.0,741,never in CRM,https://www.roansmokehouse.example
5559566985,desk,True,Copper Taqueria,(555) 956-6985,Marisol,7714 W Rivermead Rd,Ethiopian,SME,4.6,740,never in CRM,https://www.coppertaqueria.example
5552048120,desk,False,Olive & Ash Bistro,(555) 204-8120,Rivera District,6670 W Cortez Blvd,Spanish,SME,3.9,739,never in CRM,https://www.oliveashbistro.example
5557701847,call,False,Vesper Steakhouse,(555) 770-1847,Ashgrove,4834 S Vance Blvd,Spanish,SME,4.1,737,open deal,
5555961384,desk,True,Bramble Kitchen,(555) 596-1384,Corvo Heights,274 W Calder Blvd,Spanish,SME,4.3,736,never in CRM,https://www.bramblekitchen.example
5559912147,desk,False,Vesper Wine Bar,(555) 991-2147,Miradero,2690 S Halloway Rd,Barbecue,SME,4.6,735,never in CRM,https://www.vesperwinebar.example
5558505021,visit,False,Copper Room,(555) 850-5021,Ferrymead,7800 N Calder Ave,Ethiopian,SME,3.8,733,never in CRM,
5553654245,desk,False,Quarry Dining Room,(555) 365-4245,Calder Park,5456 E Mallow St,Contemporary,SME,4.1,731,never in CRM,https://www.quarrydiningroom.example
5557964038,desk,False,Ironwood Oyster Bar,(555) 796-4038,Sunfield,6915 East Rivermead Rd,Peruvian,SME,4.57,727,never in CRM,https://www.ironwoodoysterbar.example
5552004732,desk,False,Alder Kitchen,(555) 200-4732,Kingsway,1605 E Lindmere Rd,Peruvian,SME,4.4,727,never in CRM,https://www.alderkitchen.example
5555494041,desk,False,Yarrow Bistro - Stillwater,(555) 549-4041,Greenhithe,"326 S Mallow Rd, Verano Bay",Spanish,mid-cap,3.68,726,open deal,https://www.yarrowbistro.example
5554865259,desk,False,Cardinal Cantina,(555) 486-5259,Kingsway,6307 E Halloway Blvd,Barbecue,SME,3.65,725,never in CRM,https://www.cardinalcantina.example
5559093388,desk,True,Kingfisher Wine Bar,(555) 909-3388,Lantern Hill,1840 W Prospect Blvd,Polish,SME,3.8,722,never in CRM,https://www.kingfisherwinebar.example
5559305037,desk,True,Copper Trattoria,(555) 930-5037,Miradero,4923 N Bayard Rd,Japanese,SME,3.83,718,never in CRM,https://www.coppertrattoria.example
5559967188,desk,False,Bellwether Kitchen,(555) 996-7188,Windrow,5966 W Ashfield Ave,Mexican,SME,4.6,714,never in CRM,https://www.bellwetherkitchen.example
5554518318,desk,False,SORREL TABLE,(555) 451-8318,Marisol,7782 West Wexley Road,Polish,SME,3.97,714,never in CRM,https://www.sorreltable.example
5556998106,desk,False,Thistle Bistro Restaurant,(555) 699-8106,Cedar Cross,1341 East Lindmere Street,Japanese,SME,3.82,712,open deal,https://www.thistlebistro.example
5557021453,visit,False,Roan Chophouse,(555) 702-1453,Rivera District,5038 S Bayard Ave,Polish,SME,4.4,710,never in CRM,
5557895883,call,False,Understory Kitchen,(555) 789-5883,Ferrymead,7478 S Lindmere Ave,Seafood,SME,4.45,709,never in CRM,
5557445746,desk,True,Northbank Grill,(555) 744-5746,Ferrymead,1325 E Vance Ave,Spanish,SME,3.8,708,never in CRM,https://www.northbankgrill.example
5553728108,call,True,Palisade Bistro,(555) 372-8108,Corvo Heights,5907 East Mallow Avenue,Peruvian,SME,4.3,705,never in CRM,
5557725087,desk,False,Nine Bridges Dining Room,(555) 772-5087,Marisol,176 W Cortez Rd,Ethiopian,SME,3.4,702,never in CRM,https://www.ninebridgesdiningroom.example
5552949025,desk,False,Nightjar Trattoria,(555) 294-9025,Greenhithe,7565 W Bayard Blvd,Mexican,SME,3.7,701,never in CRM,https://www.nightjartrattoria.example
5555188227,desk,True,Cobalt Alehouse,(555) 518-8227,Quarry End,2231 S Cortez Rd,Indian,SME,4.6,699,open deal,https://www.cobaltalehouse.example
5559208680,call,False,TEST DO NOT USE,(555) 920-8680,Corvo Heights,3359 W Wexley Rd,Spanish,SME,3.6,699,never in CRM,
5559904276,desk,False,Amber House,(555) 990-4276,Lantern Hill,974 E Bayard Rd,Spanish,SME,4.6,698,never in CRM,https://www.amberhouse.example
5554966837,desk,False,Ember Grill,(555) 496-6837,Quarry End,6481 E Ashfield Ave,Korean,SME,4.8,690,never in CRM,https://www.embergrill.example
5556859359,desk,False,Olive & Ash Wine Bar,(555) 685-9359,Fox Hollow,"3009 E Serra Rd, Verano Bay",Thai,large,4.6,688,open deal,https://www.oliveashwinebar.example
5557286928,desk,False,Kinship Smokehouse,(555) 728-6928,Stillwater,4481 N Serra Ave,Japanese,SME,4.3,687,never in CRM,https://www.kinshipsmokehouse.example
5558140091,call,False,Anchor Smokehouse,(555) 814-0091,Ashgrove,7706 N Fennimore St,Greek,SME,4.1,683,never in CRM,
5556061120,desk,False,Sable Table,(555) 606-1120,Stillwater,7859 N Quinton Blvd,Ethiopian,SME,4.0,682,open deal,https://www.sabletable.example
5559287868,desk,True,Tin Roof Chophouse,(555) 928-7868,Quarry End,1238 S Ashfield Rd,Japanese,SME,3.65,681,never in CRM,https://www.tinroofchophouse.example
5553624886,desk,True,Ironwood Table,(555) 362-4886,Alder Heights,1575 South Halloway Avenue,Greek,SME,4.53,681,never in CRM,https://www.ironwoodtable.example
5551621627,desk,False,Blue Heron Tavern,(555) 162-1627,Lantern Hill,4514 E Bayard Blvd,Ethiopian,SME,4.6,676,never in CRM,https://www.blueherontavern.example
5553305692,call,False,Foxglove House - Stillwater,(555) 330-5692,Ferrymead,2737 N Fennimore Boulevard,Indian,SME,3.55,675,never in CRM,
5554803326,desk,True,Cardinal Kitchen,(555) 480-3326,Ashgrove,844 S Mallow Blvd,Thai,SME,3.63,673,never in CRM,https://www.cardinalkitchen.example
5555915013,desk,True,Bramble Tavern,(555) 591-5013,Harbor Point,1941 E Vance Blvd,Japanese,SME,4.0,672,never in CRM,https://www.brambletavern.example
5559078907,desk,False,Driftwood Cantina,(555) 907-8907,Ashgrove,6573 N Ashfield St,Mediterranean,SME,3.7,667,open deal,https://www.driftwoodcantina.example
5558469957,desk,True,Saffron Table - Quarry End,(555) 846-9957,Bramble Row,4535 W Bayard Road,Steakhouse,SME,3.7,667,never in CRM,https://www.saffrontable.example
5559357793,desk,False,Redbird Osteria,(555) 935-7793,Marisol,2942 W Fennimore St,Japanese,SME,3.5,664,never in CRM,https://www.redbirdosteria.example
5557376319,desk,True,Ironwood Bistro,(555) 737-6319,Calder Park,2936 E Rivermead Ave,Thai,SME,4.6,661,never in CRM,https://www.ironwoodbistro.example
5555897276,desk,False,Jackdaw Kitchen,(555) 589-7276,Templeton,3953 S Fennimore St,Italian,SME,3.4,661,never in CRM,https://www.jackdawkitchen.example
5555662897,desk,False,Palisade Room,(555) 566-2897,Lantern Hill,5538 S Vance Blvd,Contemporary,SME,3.8,660,never in CRM,https://www.palisaderoom.example
5553126690,desk,False,Quill Kitchen,(555) 312-6690,Templeton,4160 E Tarrow St,Greek,SME,4.63,656,never in CRM,https://www.quillkitchen.example
5555054911,desk,False,Marrow Oyster Bar,(555) 505-4911,Greenhithe,1552 N Bayard Blvd,Steakhouse,SME,4.25,651,never in CRM,https://www.marrowoysterbar.example
5552933447,desk,True,Halcyon Tavern,(555) 293-3447,Fox Hollow,713 E Serra Ave,Greek,SME,4.65,643,never in CRM,https://www.halcyontavern.example
5553764216,desk,True,Cardinal Smokehouse,(555) 376-4216,Bayview Flats,1618 E Bayard St,Japanese,SME,4.2,639,never in CRM,https://www.cardinalsmokehouse.example
5557159728,call,False,Dovetail Bistro,(555) 715-9728,Kingsway,1430 N Prospect Blvd,Contemporary,SME,3.85,637,open deal,
5551091220,desk,False,WREN TRATTORIA,(555) 109-1220,Calder Park,4229 East Ashfield Street,Italian,SME,4.05,636,never in CRM,https://www.wrentrattoria.example
5554973534,desk,False,Silverfin Trattoria,(555) 497-3534,Bayview Flats,6085 W Lindmere St,Spanish,SME,3.93,636,never in CRM,https://www.silverfintrattoria.example
5554002959,desk,False,Rookery Alehouse,(555) 400-2959,Miradero,3040 N Lindmere Rd,Seafood,SME,4.2,635,open deal,https://www.rookeryalehouse.example
5556919813,visit,False,Cinder Oyster Bar,(555) 691-9813,Fox Hollow,863 East Cortez Road,Seafood,SME,4.9,634,never in CRM,
5559286828,desk,False,Gallow Table,(555) 928-6828,Sablewood,3608 S Lindmere Blvd,Vietnamese,large,4.8,630,open deal,https://www.gallowtable.example
5553837725,desk,False,Heron Chophouse,(555) 383-7725,Cedar Cross,7073 W Halloway St,Seafood,SME,4.7,628,open deal,https://www.heronchophouse.example
5556617407,desk,False,Lantern Grill,(555) 661-7407,Bayview Flats,290 N Bayard Ave,Polish,SME,4.27,620,open deal,https://www.lanterngrill.example
5556442073,desk,True,Halcyon Dining Room,(555) 644-2073,Corvo Heights,2433 N Prospect Ave,Contemporary,mid-cap,4.0,619,open deal,https://www.halcyondiningroom.example
5552034425,desk,False,Northbank Dining Room,(555) 203-4425,Greenhithe,3386 S Cortez St,Thai,SME,4.5,619,never in CRM,https://www.northbankdiningroom.example
5551280494,desk,False,Rookery Cantina,(555) 128-0494,Stillwater,2956 W Wexley Ave,Vietnamese,SME,4.25,616,never in CRM,https://www.rookerycantina.example
5557895103,call,False,Saffron Brasserie,(555) 789-5103,Harbor Point,4071 W Mallow Ave,Polish,SME,3.8,616,open deal,
5551401142,desk,False,Stonecutter Trattoria,(555) 140-1142,Templeton,2140 W Vance St,Korean,SME,3.4,606,open deal,https://www.stonecuttertrattoria.example
5552774342,desk,False,Warbler Grill,(555) 277-4342,Corvo Heights,171 W Bayard Rd,Vietnamese,SME,4.7,606,never in CRM,https://www.warblergrill.example
5552259766,desk,False,Rambler Table,(555) 225-9766,Stillwater,3591 N Lindmere Rd,Ethiopian,SME,3.8,605,never in CRM,https://www.ramblertable.example
5558062116,desk,False,Vesper Table,(555) 806-2116,Sunfield,4600 W Vance Ave,Korean,SME,4.58,605,open deal,https://www.vespertable.example
5555641735,desk,True,Wildwood Bistro,(555) 564-1735,Bramble Row,1146 S Ashfield St,Mediterranean,SME,4.7,605,never in CRM,https://www.wildwoodbistro.example
5558212080,desk,True,Olive & Ash Dining Room,(555) 821-2080,Bramble Row,4513 S Mallow Blvd,Thai,SME,4.7,604,never in CRM,https://www.oliveashdiningroom.example
5558959826,desk,True,Rambler Taqueria,(555) 895-9826,Ferrymead,3947 West Serra Blvd,Contemporary,SME,3.55,602,never in CRM,https://www.ramblertaqueria.example
5554573775,call,False,Bellwether Tavern,(555) 457-3775,Bramble Row,7291 S Bayard St,Ethiopian,SME,3.7,600,never in CRM,
5558031171,desk,False,Rambler Grill - Bramble Row,(555) 803-1171,Marisol,3788 South Rivermead Street,Korean,SME,3.75,591,never in CRM,https://www.ramblergrill.example
5557807842,desk,False,Stonecutter Chophouse Restaurant,(555) 780-7842,Cedar Cross,1329 N Bayard Ave,Barbecue,large,3.8,590,open deal,https://www.stonecutterchophouse.example
5551163732,desk,False,The Lantern Chophouse,(555) 116-3732,Sablewood,5120 N Rivermead St,Steakhouse,SME,4.73,589,open deal,https://www.lanternchophouse.example
5551144529,desk,False,Larkspur Osteria,(555) 114-4529,Marisol,7116 W Quinton Ave,Italian,SME,3.5,588,never in CRM,https://www.larkspurosteria.example
5552583898,desk,False,Kingfisher Table,(555) 258-3898,Old Mill,1551 E Ashfield Rd,Thai,SME,4.1,586,open deal,https://www.kingfishertable.example
5556271425,desk,False,Lantern Trattoria,(555) 627-1425,Greenhithe,1359 East Vance St,Polish,SME,4.5,584,never in CRM,https://www.lanterntrattoria.example
5554135026,desk,False,Anchor Taqueria,(555) 413-5026,Alder Heights,3519 S Cortez Blvd,Steakhouse,SME,3.5,578,never in CRM,https://www.anchortaqueria.example
5558022177,visit,False,Sorrel Chophouse,(555) 802-2177,Sablewood,6018 N Serra Rd,Contemporary,SME,4.2,572,open deal,
5555254751,desk,False,Rosewater Oyster Bar,(555) 525-4751,Palisade Park,5397 E Vance Rd,Mexican,SME,4.1,568,never in CRM,https://www.rosewateroysterbar.example
5552520315,desk,False,Marrow Trattoria,(555) 252-0315,Cedar Cross,4479 W Rivermead Rd,Seafood,SME,3.35,568,never in CRM,https://www.marrowtrattoria.example
5555734835,desk,False,Halcyon Steakhouse,(555) 573-4835,Sablewood,699 N Mallow Ave,Greek,SME,4.45,562,never in CRM,https://www.halcyonsteakhouse.example
5552747438,desk,False,Cardinal Osteria,(555) 274-7438,Bayview Flats,7697 E Rivermead Blvd,Japanese,SME,4.3,562,never in CRM,https://www.cardinalosteria.example
5559810674,call,True,Foxglove Bistro,(555) 981-0674,Greenhithe,3280 N Fennimore Avenue,Steakhouse,SME,4.12,561,never in CRM,
5558156084,desk,False,The Fernwood Tavern,(555) 815-6084,Marisol,2018 South Lindmere Ave,Korean,SME,4.4,561,never in CRM,https://www.fernwoodtavern.example
5554807002,call,False,Foxtail Osteria,(555) 480-7002,Harbor Point,5162 E Vance Ave,Seafood,SME,4.0,556,never in CRM,
5558295726,desk,True,Stonecutter Brasserie,(555) 829-5726,Stillwater,6136 N Prospect Ave,French,mid-cap,4.0,543,open deal,https://www.stonecutterbrasserie.example
5557927801,desk,False,Persimmon Taqueria,(555) 792-7801,Windrow,2591 E Bayard St,Greek,SME,4.2,543,never in CRM,https://www.persimmontaqueria.example
5556918651,desk,True,Palisade Tavern,(555) 691-8651,Bramble Row,7174 W Serra Rd,Steakhouse,SME,4.8,542,never in CRM,https://www.palisadetavern.example
5559739616,desk,True,Driftwood Supper Club Verano Bay,(555) 973-9616,Lantern Hill,7028 S Lindmere St,Korean,mid-cap,4.0,540,open deal,https://www.driftwoodsupperclub.example
5553740494,desk,False,Kingfisher Bistro,(555) 374-0494,Miradero,181 South Vance Street,French,SME,4.4,536,written off,https://www.kingfisherbistro.example
5552887024,desk,True,Bellwether Dining Room,(555) 288-7024,Rivera District,6396 W Calder St,Mediterranean,SME,3.9,531,never in CRM,https://www.bellwetherdiningroom.example
