restaurant_id,rank,score,name,phone,area,address,cuisine,price_band,chain_size,rating,review_count,pos,pos_source,pos_seen,status,days_idle,owners,contact,contact_role,website,reason
5554159584,179,56,Palisade Alehouse Verano Bay,(555) 415-9584,Kingsway,215 S Lindmere Street,Thai,$$$$,large,4.35,887,Meridian Cloud,crm field,2026-04-07,open deal,118.0,1.0,,,https://www.palisadealehouse.example,887 reviews · large operator · Meridian Cloud per crm field on 2026-04-07 · deal idle 118 days
5558719127,180,56,Larkspur Room - Calder Park,(555) 871-9127,Bayview Flats,6412 W Ashfield Boulevard,Vietnamese,$$$$,mid-cap,4.25,858,Vellum,ai call,2026-07-27,open deal,53.0,1.0,,,https://www.larkspurroom.example,858 reviews · mid-cap operator · Vellum per ai call on 2026-07-27 · deal idle 53 days
5552807711,181,56,Northbank Tavern,(555) 280-7711,Stillwater,1812 S Serra Rd,Japanese,$$,mid-cap,4.25,779,Cadence,crm notes,2026-05-08,open deal,87.0,1.0,Ahmed Singh,,https://www.northbanktavern.example,779 reviews · mid-cap operator · Cadence per crm notes on 2026-05-08 · deal idle 87 days · Ahmed Singh (None) on file
5556433319,182,56,Verde Room,(555) 643-3319,Windrow,7235 W Vance Rd,Greek,$$$,SME,4.3,732,Meridian Cloud,human call,2026-07-30,open deal,82.0,1.0,,,https://www.verderoom.example,732 reviews · Meridian Cloud per human call on 2026-07-30 · deal idle 82 days
5552990860,183,56,Lantern Dining Room,(555) 299-0860,Palisade Park,3894 W Halloway Boulevard,Seafood,$,large,4.1,652,Cadence,crm field,2026-03-20,open deal,136.0,1.0,,,https://www.lanterndiningroom.example,652 reviews · large operator · Cadence per crm field on 2026-03-20 · deal idle 136 days
5558569032,184,56,Tallgrass Dining Room,(555) 856-9032,Ashgrove,1204 W Ashfield St,Contemporary,$,SME,4.13,193,Vellum,ai call,2026-06-23,written off,121.0,1.0,David Chen,GM,https://www.tallgrassdiningroom.example,193 reviews · Vellum per ai call on 2026-06-23 · written off under the old POS rules · David Chen (GM) on file
5555332046,185,56,Mercado Wine Bar,(555) 533-2046,Kingsway,5660 N Ashfield Blvd,Italian,$$,SME,4.0,162,Tessera,human call,2026-06-13,open deal,124.0,1.0,Elena Williams,Owner,,162 reviews · Tessera per human call on 2026-06-13 · deal idle 124 days · Elena Williams (Owner) on file
5553360578,186,56,Ember Tavern,(555) 336-0578,Marisol,1213 E Tarrow Rd,Seafood,$,SME,4.0,83,Vellum,human call,2026-07-30,open deal,161.0,1.0,Grace Johnson,Owner,https://www.embertavern.example,83 reviews · Vellum per human call on 2026-07-30 · deal idle 161 days · Grace Johnson (Owner) on file
5554543132,187,55,Salt & Vine Trattoria,(555) 454-3132,Lantern Hill,2955 S Mallow Blvd,Contemporary,$,SME,3.7,2236,Northstar,human call,2026-07-23,open deal,20.0,1.0,,,https://www.saltvinetrattoria.example,"2,236 reviews · Northstar per human call on 2026-07-23 · a rep is working it now"
5558606282,188,55,VERDE TRATTORIA,(555) 860-6282,Templeton,6833 East Wexley Boulevard,Indian,$,SME,3.6,2101,Bluecrest,website,2026-07-21,never in CRM,,,,,https://www.verdetrattoria.example,"2,101 reviews · Bluecrest per website on 2026-07-21 · never contacted"
5556993016,189,55,Mercado Smokehouse Verano Bay,(555) 699-3016,Sablewood,7421 East Tarrow Street,Japanese,$,SME,3.6,2099,Vellum,website,2026-07-24,never in CRM,,,,,https://www.mercadosmokehouse.example,"2,099 reviews · Vellum per website on 2026-07-24 · never contacted"
5553370878,190,55,Lantern Kitchen,(555) 337-0878,Cedar Cross,1241 E Halloway Blvd,Thai,$$,SME,3.5,2059,Cadence,crm field,2026-04-30,open deal,95.0,1.0,,,,"2,059 reviews · Cadence per crm field on 2026-04-30 · deal idle 95 days"
5556089215,191,55,Nettle Taqueria,(555) 608-9215,Kingsway,4273 West Wexley Road,Mexican,$$,SME,3.97,2054,Vellum,website,2026-07-15,never in CRM,,,,,https://www.nettletaqueria.example,"2,054 reviews · Vellum per website on 2026-07-15 · never contacted"
5551144960,192,55,Rosewater Alehouse,(555) 114-4960,Ashgrove,7608 W Serra St,Korean,$$,mid-cap,3.8,2034,Northstar,crm notes,2026-06-07,open deal,57.0,1.0,,,https://www.rosewateralehouse.example,"2,034 reviews · mid-cap operator · Northstar per crm notes on 2026-06-07 · deal idle 57 days"
5557995761,193,55,Verde Bistro,(555) 799-5761,Bramble Row,828 South Serra Boulevard,Vietnamese,$$$$,SME,3.52,1981,Cadence,website,2026-07-22,never in CRM,,,,,https://www.verdebistro.example,"1,981 reviews · Cadence per website on 2026-07-22 · never contacted"
5558035534,194,55,THICKET SUPPER CLUB,(555) 803-5534,Sunfield,"1792 W Prospect St, Verano Bay",French,$$$$,SME,3.63,1924,Cadence,website,2026-07-26,never in CRM,,,,,https://www.thicketsupperclub.example,"1,924 reviews · Cadence per website on 2026-07-26 · never contacted"
5555068666,195,55,Tin Roof Oyster Bar,(555) 506-8666,Cedar Cross,7772 N Tarrow Blvd,Mediterranean,$$,SME,3.83,1909,Vellum,website,2026-07-09,never in CRM,,,,,https://www.tinroofoysterbar.example,"1,909 reviews · Vellum per website on 2026-07-09 · never contacted"
5552036871,196,55,Warbler Trattoria,(555) 203-6871,Miradero,3631 South Halloway Avenue,Contemporary,$$$,large,3.9,1846,Cadence,website,2026-07-13,open deal,115.0,1.0,,,https://www.warblertrattoria.example,"1,846 reviews · large operator · Cadence per website on 2026-07-13 · deal idle 115 days"
5558935560,197,55,Yarrow Cantina,(555) 893-5560,Sablewood,6891 W Bayard Blvd,Korean,$$$,SME,3.8,1736,Orbit,website,2026-07-25,never in CRM,,,,,https://www.yarrowcantina.example,"1,736 reviews · Orbit per website on 2026-07-25 · never contacted"
5551479823,198,55,Bellwether Bistro,(555) 147-9823,Old Mill,2066 W Halloway St,Steakhouse,$,SME,3.7,1734,Cadence,website,2026-07-04,never in CRM,,,,,https://www.bellwetherbistro.example,"1,734 reviews · Cadence per website on 2026-07-04 · never contacted"
5558756929,199,55,Kettle Bistro,(555) 875-6929,Rivera District,507 E Calder Blvd,Indian,$$$$,SME,3.4,1705,Orbit,website,2026-07-26,never in CRM,,,,,https://www.kettlebistro.example,"1,705 reviews · Orbit per website on 2026-07-26 · never contacted"
5556444032,200,55,The Heron House,(555) 644-4032,Cedar Cross,"1781 N Fennimore Rd, Verano Bay",Greek,$$$,SME,3.88,1660,Tessera,website,2026-07-14,never in CRM,,,,,https://www.heronhouse.example,"1,660 reviews · Tessera per website on 2026-07-14 · never contacted"
5553969753,201,55,Thicket Grill,(555) 396-9753,Miradero,5352 N Bayard Rd,Contemporary,$$$$,SME,3.95,1633,Vellum,website,2026-07-25,never in CRM,,,,,https://www.thicketgrill.example,"1,633 reviews · Vellum per website on 2026-07-25 · never contacted"
5556647873,202,55,Violet Kitchen,(555) 664-7873,Sablewood,5116 N Prospect Rd,Steakhouse,$$,SME,3.67,1611,Bluecrest,website,2026-07-15,never in CRM,,,,,https://www.violetkitchen.example,"1,611 reviews · Bluecrest per website on 2026-07-15 · never contacted"
5552565734,203,55,Stonecutter Supper Club,(555) 256-5734,Quarry End,4181 S Wexley St,Seafood,$$,SME,3.8,1605,Orbit,website,2026-07-14,never in CRM,,,,,https://www.stonecuttersupperclub.example,"1,605 reviews · Orbit per website on 2026-07-14 · never contacted"
5559895944,204,55,Larkspur Alehouse,(555) 989-5944,Miradero,2436 N Quinton Rd,Greek,$$$$,SME,3.5,1570,Cadence,website,2026-07-14,never in CRM,,,,,https://www.larkspuralehouse.example,"1,570 reviews · Cadence per website on 2026-07-14 · never contacted"
5551140353,205,55,Tallgrass Table - Corvo Heights,(555) 114-0353,Stillwater,1887 North Ashfield Boulevard,French,$$,SME,3.68,1555,Northstar,website,2026-07-18,never in CRM,,,,,https://www.tallgrasstable.example,"1,555 reviews · Northstar per website on 2026-07-18 · never contacted"
5558692322,206,55,Juniper Dining Room,(555) 869-2322,Ferrymead,2823 W Lindmere St,Mediterranean,$$,SME,3.7,1546,Orbit,crm field,2026-02-25,open deal,159.0,1.0,,,https://www.juniperdiningroom.example,"1,546 reviews · Orbit per crm field on 2026-02-25 · deal idle 159 days"
5554092987,207,55,Rookery Supper Club,(555) 409-2987,Ferrymead,3453 North Rivermead Boulevard,Barbecue,$,SME,3.65,1522,Vellum,website,2026-07-09,never in CRM,,,,,https://www.rookerysupperclub.example,"1,522 reviews · Vellum per website on 2026-07-09 · never contacted"
5555378596,208,55,Motherland Chophouse,(555) 537-8596,Windrow,923 S Mallow Blvd,Vietnamese,$$$,SME,4.1,426,Cadence,ai call,2026-07-19,never in CRM,,,,,https://www.motherlandchophouse.example,426 reviews · Cadence per ai call on 2026-07-19 · never contacted
5559047831,209,55,The Pike Alehouse,(555) 904-7831,Ashgrove,1029 S Rivermead St,French,$$$,SME,4.0,264,Cadence,ai call,2026-07-30,never in CRM,,,,,https://www.pikealehouse.example,264 reviews · Cadence per ai call on 2026-07-30 · never contacted
5559033943,210,55,Sparrow Oyster Bar,(555) 903-3943,Miradero,3204 S Fennimore Rd,Mexican,$,SME,4.1,213,Cadence,ai call,2026-07-26,never in CRM,,,,,https://www.sparrowoysterbar.example,213 reviews · Cadence per ai call on 2026-07-26 · never contacted
5552254022,211,54,Inkwell Tavern,(555) 225-4022,Bramble Row,5302 W Quinton Ave,Peruvian,$$$$,SME,4.6,1302,Quillpay,crm field,2026-06-18,open deal,46.0,1.0,,,https://www.inkwelltavern.example,"1,302 reviews · Quillpay per crm field on 2026-06-18 · deal idle 46 days · rated 4.6"
5557261196,212,54,Salt & Vine Brasserie,(555) 726-1196,Alder Heights,5256 E Halloway Ave,Japanese,$$$$,SME,4.57,1267,Orbit,crm field,2026-06-07,open deal,57.0,2.0,,,,"1,267 reviews · Orbit per crm field on 2026-06-07 · deal idle 57 days · rated 4.57"
5554019484,213,54,Prairie Chophouse,(555) 401-9484,Calder Park,1006 E Serra St,Greek,$$$,mid-cap,3.65,1193,Cadence,crm field,2026-04-09,open deal,116.0,1.0,,,https://www.prairiechophouse.example,"1,193 reviews · mid-cap operator · Cadence per crm field on 2026-04-09 · deal idle 116 days"
5553243480,214,54,Northbank Room,(555) 324-3480,Bramble Row,3262 S Halloway Rd,Greek,$$$,SME,4.67,1164,Cadence,website,2026-07-16,never in CRM,,,,,https://www.northbankroom.example,"1,164 reviews · Cadence per website on 2026-07-16 · never contacted · rated 4.67"
5552967017,215,53,Jackdaw Table,(555) 296-7017,Old Mill,1373 E Mallow Ave,Seafood,$$$$,SME,4.1,1962,Cadence,crm notes,2026-04-15,open deal,110.0,1.0,,,,"1,962 reviews · Cadence per crm notes on 2026-04-15 · deal idle 110 days"
5553638422,216,53,Violet Table,(555) 363-8422,Ferrymead,2996 S Halloway Ave,Barbecue,$$$$,SME,3.5,998,Northstar,human call,2026-06-13,open deal,0.0,1.0,Carlos Reyes,Co-Owner,https://www.violettable.example,998 reviews · Northstar per human call on 2026-06-13 · a rep is working it now · Carlos Reyes (Co-Owner) on file
5555260136,217,53,Oxbow Chophouse,(555) 526-0136,Bayview Flats,5469 S Serra Rd,Spanish,$$$,large,3.6,853,Vellum,crm field,2026-02-23,open deal,161.0,1.0,,,https://www.oxbowchophouse.example,853 reviews · large operator · Vellum per crm field on 2026-02-23 · deal idle 161 days
5553552431,218,53,Tidewater Smokehouse - Old Mill,(555) 355-2431,Windrow,2268 S Halloway Street,Contemporary,$,large,4.75,832,Meridian Cloud,crm notes,2026-03-02,open deal,154.0,1.0,,,https://www.tidewatersmokehouse.example,832 reviews · large operator · Meridian Cloud per crm notes on 2026-03-02 · deal idle 154 days · rated 4.75
5555451514,219,53,Cinder Kitchen,(555) 545-1514,Marisol,344 E Prospect St,Japanese,$$$,SME,3.55,692,Cadence,website,2026-07-03,never in CRM,,,Susan Petrou,,https://www.cinderkitchen.example,692 reviews · Cadence per website on 2026-07-03 · never contacted · Susan Petrou (None) on file
5552029052,220,53,Saffron Chophouse,(555) 202-9052,Old Mill,2761 S Quinton Rd,Seafood,$$$,large,4.5,689,Cadence,crm notes,2026-02-10,open deal,174.0,1.0,,,https://www.saffronchophouse.example,689 reviews · large operator · Cadence per crm notes on 2026-02-10 · deal idle 174 days · rated 4.5
5559424375,221,53,Northbank Trattoria,(555) 942-4375,Fox Hollow,6583 N Cortez Rd,Contemporary,$$$,large,3.9,573,Cadence,crm field,2026-06-20,open deal,44.0,1.0,,,https://www.northbanktrattoria.example,573 reviews · large operator · Cadence per crm field on 2026-06-20 · deal idle 44 days
5555183257,222,53,Verde Chophouse,(555) 518-3257,Windrow,7062 N Halloway Ave,Contemporary,$,SME,4.6,72,Meridian Cloud,ai call,2026-07-12,never in CRM,,,,,https://www.verdechophouse.example,72 reviews · Meridian Cloud per ai call on 2026-07-12 · never contacted · rated 4.6
5552218191,223,52,Olive & Ash Kitchen,(555) 221-8191,Old Mill,2495 S Rivermead Ave,Polish,$$,SME,4.1,1373,Cadence,crm field,2026-05-13,open deal,82.0,1.0,,,https://www.oliveashkitchen.example,"1,373 reviews · Cadence per crm field on 2026-05-13 · deal idle 82 days"
5557240139,224,52,Nine Bridges Smokehouse,(555) 724-0139,Corvo Heights,6662 N Rivermead Blvd,Mediterranean,$,SME,4.1,1357,Cadence,website,2026-07-19,never in CRM,,,,,https://www.ninebridgessmokehouse.example,"1,357 reviews · Cadence per website on 2026-07-19 · never contacted"
5552251854,225,52,Zephyr Trattoria,(555) 225-1854,Rivera District,7891 S Wexley St,French,$$$,SME,4.2,1337,Cadence,website,2026-07-26,never in CRM,,,,,https://www.zephyrtrattoria.example,"1,337 reviews · Cadence per website on 2026-07-26 · never contacted"
5554979760,226,52,Prairie Table Verano Bay,(555) 497-9760,Marisol,"6629 W Prospect St, Verano Bay",Contemporary,$$,mid-cap,4.4,1304,Cadence,crm notes,2026-03-07,open deal,149.0,1.0,,,https://www.prairietable.example,"1,304 reviews · mid-cap operator · Cadence per crm notes on 2026-03-07 · deal idle 149 days"
5558142701,227,52,Salt & Vine Tavern,(555) 814-2701,Windrow,4211 E Prospect Rd,Barbecue,$,SME,4.45,1282,Vellum,website,2026-07-17,never in CRM,,,,,https://www.saltvinetavern.example,"1,282 reviews · Vellum per website on 2026-07-17 · never contacted"
5557587722,228,52,Little Bear Tavern,(555) 758-7722,Windrow,5690 W Wexley Blvd,Seafood,$$,mid-cap,4.4,1269,Cadence,crm notes,2026-04-20,open deal,105.0,1.0,,,https://www.littlebeartavern.example,"1,269 reviews · mid-cap operator · Cadence per crm notes on 2026-04-20 · deal idle 105 days"
5553828637,229,52,Saffron House,(555) 382-8637,Greenhithe,7440 W Calder Blvd,Thai,$$,mid-cap,4.3,1224,Cadence,website,2026-07-03,written off,88.0,1.0,,,https://www.saffronhouse.example,"1,224 reviews · mid-cap operator · Cadence per website on 2026-07-03 · written off under the old POS rules"
5554983977,230,52,Prairie Osteria,(555) 498-3977,Rivera District,6049 W Tarrow Blvd,Spanish,$$,mid-cap,4.2,1200,Cadence,crm notes,2026-03-18,open deal,138.0,1.0,,,https://www.prairieosteria.example,"1,200 reviews · mid-cap operator · Cadence per crm notes on 2026-03-18 · deal idle 138 days"
5557762023,231,52,Saffron Bistro - Kingsway,(555) 776-2023,Sunfield,770 South Tarrow Ave,French,$$$,SME,4.33,1179,Meridian Cloud,website,2026-07-25,never in CRM,,,,,https://www.saffronbistro.example,"1,179 reviews · Meridian Cloud per website on 2026-07-25 · never contacted"
5552941568,232,52,Tallgrass Bistro,(555) 294-1568,Sunfield,252 East Cortez Street,Seafood,$$$$,SME,4.35,1171,Meridian Cloud,website,2026-07-28,never in CRM,,,,,https://www.tallgrassbistro.example,"1,171 reviews · Meridian Cloud per website on 2026-07-28 · never contacted"
5555935191,233,52,Anchor House,(555) 593-5191,Sunfield,7555 E Lindmere Rd,Thai,$$$,SME,4.0,1164,Cadence,website,2026-07-13,never in CRM,,,,,https://www.anchorhouse.example,"1,164 reviews · Cadence per website on 2026-07-13 · never contacted"
5555876259,234,52,Pike Oyster Bar,(555) 587-6259,Fox Hollow,2311 S Cortez St,Steakhouse,$$,SME,4.2,1121,Cadence,website,2026-07-27,never in CRM,,,,,https://www.pikeoysterbar.example,"1,121 reviews · Cadence per website on 2026-07-27 · never contacted"
5551272020,235,52,Wren Tavern,(555) 127-2020,Marisol,4124 E Prospect Ave,Mexican,$$$,SME,4.2,1088,Vellum,website,2026-07-05,never in CRM,,,,,https://www.wrentavern.example,"1,088 reviews · Vellum per website on 2026-07-05 · never contacted"
5551201242,236,52,Silverfin Wine Bar,(555) 120-1242,Rivera District,3260 E Tarrow Ave,Contemporary,$$$,SME,4.33,1011,Vellum,website,2026-07-07,never in CRM,,,,,https://www.silverfinwinebar.example,"1,011 reviews · Vellum per website on 2026-07-07 · never contacted"
5553314451,237,52,KETTLE GRILL,(555) 331-4451,Alder Heights,5667 S Lindmere Blvd,Italian,$,SME,3.73,413,Meridian Cloud,ai call,2026-06-20,never in CRM,,,,,https://www.kettlegrill.example,413 reviews · Meridian Cloud per ai call on 2026-06-20 · never contacted
5556883396,238,52,Nine Bridges Chophouse,(555) 688-3396,Cedar Cross,7672 E Quinton Blvd,Vietnamese,$$,SME,3.7,382,Cadence,ai call,2026-06-13,never in CRM,,,,,https://www.ninebridgeschophouse.example,382 reviews · Cadence per ai call on 2026-06-13 · never contacted
5556570823,239,51,Silverfin Chophouse Restaurant,(555) 657-0823,Kingsway,4783 North Prospect Boulevard,Mexican,$$$$,mid-cap,4.37,888,Cadence,crm field,2026-04-14,open deal,111.0,1.0,,,https://www.silverfinchophouse.example,888 reviews · mid-cap operator · Cadence per crm field on 2026-04-14 · deal idle 111 days
5559255921,240,51,Oxbow Table,(555) 925-5921,Marisol,7024 W Rivermead Blvd,Seafood,$$$,SME,4.1,881,Vellum,ai call,2026-07-12,open deal,175.0,1.0,,,https://www.oxbowtable.example,881 reviews · Vellum per ai call on 2026-07-12 · deal idle 175 days
5551485078,241,51,Loam Bistro,(555) 148-5078,Windrow,7235 West Prospect Boulevard,Contemporary,$$,large,4.32,671,Cadence,crm notes,2026-04-07,open deal,118.0,1.0,,,https://www.loambistro.example,671 reviews · large operator · Cadence per crm notes on 2026-04-07 · deal idle 118 days
5559528676,242,50,Tin Roof Wine Bar,(555) 952-8676,Alder Heights,5532 E Serra Ave,Greek,$$$,SME,4.75,2004,Orbit,crm field,2026-08-03,open deal,0.0,1.0,,,https://www.tinroofwinebar.example,"2,004 reviews · Orbit per crm field on 2026-08-03 · a rep is working it now · rated 4.75"
5552876202,243,50,Sparrow Chophouse,(555) 287-6202,Sablewood,917 N Bayard Rd,Ethiopian,$$$,mid-cap,3.65,1884,Cadence,crm field,2026-07-24,open deal,10.0,1.0,,,https://www.sparrowchophouse.example,"1,884 reviews · mid-cap operator · Cadence per crm field on 2026-07-24 · a rep is working it now"
5558183588,244,50,Heron Tavern,(555) 818-3588,Harbor Point,1939 N Vance Ave,Polish,$$$$,mid-cap,3.7,1688,Cadence,website,2026-07-17,open deal,108.0,1.0,,,https://www.herontavern.example,"1,688 reviews · mid-cap operator · Cadence per website on 2026-07-17 · deal idle 108 days"
5553545186,245,50,The Anchor Chophouse,(555) 354-5186,Sablewood,6397 East Quinton Avenue,Korean,$$$$,SME,3.35,1627,Cadence,crm notes,2026-02-11,open deal,173.0,1.0,,,https://www.anchorchophouse.example,"1,627 reviews · Cadence per crm notes on 2026-02-11 · deal idle 173 days"
5557670784,246,50,Sorrel Cantina,(555) 767-0784,Windrow,715 N Cortez Blvd,Greek,$$$$,mid-cap,3.67,1532,Cadence,crm field,2026-07-17,open deal,17.0,1.0,,,https://www.sorrelcantina.example,"1,532 reviews · mid-cap operator · Cadence per crm field on 2026-07-17 · a rep is working it now"
5556490270,247,50,Cinder Room,(555) 649-0270,Old Mill,3291 S Rivermead Rd,Ethiopian,$$,mid-cap,4.13,402,Meridian Cloud,ai call,2026-06-15,open deal,35.0,2.0,,,https://www.cinderroom.example,402 reviews · mid-cap operator · Meridian Cloud per ai call on 2026-06-15 · deal idle 35 days
5552287614,248,49,Nightjar Smokehouse,(555) 228-7614,Greenhithe,3146 S Prospect Blvd,Japanese,$$$,SME,3.65,1462,Vellum,website,2026-07-02,never in CRM,,,,,https://www.nightjarsmokehouse.example,"1,462 reviews · Vellum per website on 2026-07-02 · never contacted"
5551500056,249,49,Thicket Room,(555) 150-0056,Lantern Hill,3297 S Fennimore Rd,Seafood,$$$,SME,3.9,1426,Northstar,website,2026-07-09,never in CRM,,,,,https://www.thicketroom.example,"1,426 reviews · Northstar per website on 2026-07-09 · never contacted"
5556448081,250,49,Salt & Vine Taqueria,(555) 644-8081,Lantern Hill,2729 E Prospect Blvd,Ethiopian,$,SME,3.4,1422,Orbit,crm field,2026-05-18,open deal,77.0,1.0,,,https://www.saltvinetaqueria.example,"1,422 reviews · Orbit per crm field on 2026-05-18 · deal idle 77 days"
5551287262,251,49,Dovetail Oyster Bar,(555) 128-7262,Calder Park,2211 W Fennimore Rd,French,$$,SME,3.87,1384,Cadence,website,2026-07-28,never in CRM,,,,,https://www.dovetailoysterbar.example,"1,384 reviews · Cadence per website on 2026-07-28 · never contacted"
5553885996,252,49,Sixpence Kitchen,(555) 388-5996,Sablewood,114 N Serra Blvd,Spanish,$,SME,3.75,1362,Vellum,website,2026-07-16,never in CRM,,,,,https://www.sixpencekitchen.example,"1,362 reviews · Vellum per website on 2026-07-16 · never contacted"
5556406608,253,49,Redbird Brasserie,(555) 640-6608,Palisade Park,6025 W Serra St,Spanish,$$,SME,3.8,1348,Meridian Cloud,website,2026-07-23,never in CRM,,,,,https://www.redbirdbrasserie.example,"1,348 reviews · Meridian Cloud per website on 2026-07-23 · never contacted"
5557747078,254,49,Ember Bistro,(555) 774-7078,Old Mill,880 N Mallow St,Barbecue,$$,SME,3.3,1344,Vellum,crm field,2026-04-13,open deal,112.0,1.0,,,https://www.emberbistro.example,"1,344 reviews · Vellum per crm field on 2026-04-13 · deal idle 112 days"
5556012321,255,49,Roan Steakhouse,(555) 601-2321,Fox Hollow,5952 West Lindmere Rd,Italian,$$,SME,4.72,1261,Vellum,crm notes,2026-03-17,open deal,139.0,1.0,,,https://www.roansteakhouse.example,"1,261 reviews · Vellum per crm notes on 2026-03-17 · deal idle 139 days · rated 4.72"
5553002960,256,49,Palisade Wine Bar,(555) 300-2960,Ferrymead,415 N Mallow Blvd,French,$$,SME,3.8,1246,Northstar,website,2026-07-11,never in CRM,,,,,https://www.palisadewinebar.example,"1,246 reviews · Northstar per website on 2026-07-11 · never contacted"
5552397098,257,49,Motherland Trattoria,(555) 239-7098,Sunfield,7452 S Vance Ave,Spanish,$,SME,4.5,1177,Cadence,crm notes,2026-04-14,open deal,111.0,1.0,,,https://www.motherlandtrattoria.example,"1,177 reviews · Cadence per crm notes on 2026-04-14 · deal idle 111 days · rated 4.5"
5555117298,258,49,Sixpence Bistro,(555) 511-7298,Palisade Park,5009 W Mallow Ave,Polish,$$,SME,3.7,1126,Meridian Cloud,website,2026-07-07,never in CRM,,,,,https://www.sixpencebistro.example,"1,126 reviews · Meridian Cloud per website on 2026-07-07 · never contacted"
5557491465,259,49,Loam Dining Room,(555) 749-1465,Lantern Hill,2357 N Wexley St,Barbecue,$$,SME,3.6,1090,Bluecrest,human call,2026-06-16,open deal,9.0,1.0,,,https://www.loamdiningroom.example,"1,090 reviews · Bluecrest per human call on 2026-06-16 · a rep is working it now"
5559167459,260,49,Nettle Steakhouse,(555) 916-7459,Kingsway,7320 W Vance Ave,Thai,$$,SME,3.6,1082,Northstar,website,2026-07-16,open deal,49.0,1.0,Maria Kowalski,,https://www.nettlesteakhouse.example,"1,082 reviews · Northstar per website on 2026-07-16 · deal idle 49 days · Maria Kowalski (None) on file"
5551169089,261,49,Little Bear Steakhouse,(555) 116-9089,Sablewood,"5291 W Bayard St, Verano Bay",Japanese,$,SME,3.7,1071,Northstar,website,2026-07-10,never in CRM,,,,,https://www.littlebearsteakhouse.example,"1,071 reviews · Northstar per website on 2026-07-10 · never contacted"
5554259497,262,49,Cardinal Brasserie,(555) 425-9497,Templeton,4068 N Ashfield St,Vietnamese,$$$,SME,3.6,1061,Cadence,crm field,2026-04-16,open deal,109.0,1.0,,,https://www.cardinalbrasserie.example,"1,061 reviews · Cadence per crm field on 2026-04-16 · deal idle 109 days"
5554712652,263,49,Magpie House,(555) 471-2652,Alder Heights,2007 West Tarrow Road,Korean,$$$$,SME,3.87,1001,Cadence,website,2026-07-12,never in CRM,,,,,https://www.magpiehouse.example,"1,001 reviews · Cadence per website on 2026-07-12 · never contacted"
5557016626,264,48,Dovetail Table,(555) 701-6626,Cedar Cross,3812 North Serra Boulevard,Seafood,$,SME,4.5,992,Tessera,website,2026-07-26,never in CRM,,,,,https://www.dovetailtable.example,992 reviews · Tessera per website on 2026-07-26 · never contacted · rated 4.5
5558699421,265,48,MAGPIE TAVERN,(555) 869-9421,Sablewood,"1614 W Rivermead Ave, Verano Bay",Peruvian,$$$,SME,4.8,974,Cadence,website,2026-07-26,never in CRM,,,,,https://www.magpietavern.example,974 reviews · Cadence per website on 2026-07-26 · never contacted · rated 4.8
5552565282,266,48,Halcyon Chophouse - Corvo Heights,(555) 256-5282,Marisol,3283 South Vance Blvd,Ethiopian,$,SME,4.7,960,Vellum,website,2026-07-15,never in CRM,,,,,https://www.halcyonchophouse.example,960 reviews · Vellum per website on 2026-07-15 · never contacted · rated 4.7
5554297781,267,48,Little Bear Wine Bar Verano Bay,(555) 429-7781,Calder Park,"7273 W Prospect Blvd, Verano Bay",Greek,$$,SME,3.85,945,Northstar,ai call,2026-08-01,open deal,60.0,1.0,,,https://www.littlebearwinebar.example,945 reviews · Northstar per ai call on 2026-08-01 · deal idle 60 days
5556105450,268,48,Sable Grill,(555) 610-5450,Fox Hollow,908 S Fennimore Rd,Polish,$,SME,3.8,932,Vellum,ai call,2026-07-04,open deal,49.0,1.0,,,,932 reviews · Vellum per ai call on 2026-07-04 · deal idle 49 days
5558816926,269,48,Kinship Chophouse,(555) 881-6926,Old Mill,4941 W Ashfield St,Contemporary,$,SME,4.6,920,Northstar,crm field,2026-04-23,open deal,102.0,1.0,,,https://www.kinshipchophouse.example,920 reviews · Northstar per crm field on 2026-04-23 · deal idle 102 days · rated 4.6
5555787357,270,48,Prairie Dining Room - Ashgrove,(555) 578-7357,Bayview Flats,380 E Fennimore Street,Mexican,$$,SME,4.6,901,Vellum,website,2026-07-05,never in CRM,,,,,https://www.prairiediningroom.example,901 reviews · Vellum per website on 2026-07-05 · never contacted · rated 4.6
5552148526,271,48,Wildwood Wine Bar,(555) 214-8526,Kingsway,197 S Quinton Rd,Polish,$,SME,4.6,836,Northstar,website,2026-07-12,never in CRM,,,,,https://www.wildwoodwinebar.example,836 reviews · Northstar per website on 2026-07-12 · never contacted · rated 4.6
5552249356,272,48,Verde Y Mar Grill,(555) 224-9356,Calder Park,6381 N Vance Ave,Polish,$$$$,SME,3.75,813,Cadence,crm field,2026-03-13,written off,143.0,1.0,,,https://www.verdeymargrill.example,813 reviews · Cadence per crm field on 2026-03-13 · written off under the old POS rules
5559258974,273,48,Wren Alehouse,(555) 925-8974,Windrow,6489 W Fennimore Rd,Korean,$$,SME,4.55,790,Cadence,website,2026-07-10,never in CRM,,,,,https://www.wrenalehouse.example,790 reviews · Cadence per website on 2026-07-10 · never contacted · rated 4.55
5554611580,274,48,TALLGRASS KITCHEN,(555) 461-1580,Windrow,4723 N Cortez St,Barbecue,$,large,3.9,561,Cadence,crm notes,2026-05-17,open deal,78.0,1.0,,,https://www.tallgrasskitchen.example,561 reviews · large operator · Cadence per crm notes on 2026-05-17 · deal idle 78 days
